"Wavelength (nm)","Norm SNSPD Counts (dB)"
1547.2000000001,-58.071992967210704
1547.2100000001,-60.271277882000135
1547.2200000001,-59.38948074050942
1547.2300000001,-58.802028863087834
1547.2400000001,-59.071789558026005
1547.2500000001,-58.66902192934164
1547.2600000001,-59.55553715881686
1547.2700000001,-61.394306735712576
1547.2800000001,-60.47436302697653
1547.2900000001,-59.983975987736244
1547.3000000001,-61.26653635053817
1547.3100000001,-60.79909706536728
1547.3200000001,-58.73735533684492
1547.3300000001002,-61.23427088820057
1547.3400000001002,-60.169755038399316
1547.3500000001002,-60.772247202384094
1547.3600000001002,-60.58252725631364
1547.4,-61.34107016057457
1547.41,-61.53951064641498
1547.42,-61.70290818816169
1547.43,-61.91811846317944
1547.44,-62.09787311891919
1547.45,-62.26784293737186
1547.46,-62.419387898253014
1547.47,-62.58055254740868
1547.48,-62.7575922629271
1547.49,-62.93105198909262
1547.5,-63.079571825958894
1547.51,-63.25355881121637
1547.52,-63.4228738577702
1547.5300000000002,-63.55356434438994
1547.5400000000002,-63.734513627332454
1547.5500000000002,-63.898331141507
1547.5600000000002,-64.05901004443396
1547.5700000000002,-64.24762092386334
1547.5800000000002,-64.41244466751093
1547.5900000000001,-64.60049934883328
1547.6000000000001,-64.74062556446337
1547.6100000000001,-64.91055819253607
1547.6200000000001,-65.1381759625374
1547.63,-65.3359657757867
1547.64,-65.5235096127768
1547.65,-65.68883904980477
1547.66,-65.78668473758941
1547.67,-66.0447817409404
1547.68,-66.21169439386813
1547.69,-66.39486005616037
1547.7,-66.60990065912175
1547.71,-66.78294870992472
1547.72,-67.00034152130463
1547.73,-67.16944952951594
1547.74,-67.33135725562522
1547.75,-67.51699725812587
1547.76,-67.67195707832681
1547.77,-67.91057649831038
1547.7800000000002,-68.12562291037858
1547.7900000000002,-68.29299943819922
1547.8000000000002,-68.46503658018692
1547.8100000000002,-68.6556772883523
1547.8200000000002,-68.77816789705666
1547.8300000000002,-69.01466457105423
1547.8400000000001,-69.16433313795396
1547.8500000000001,-69.39492667636073
1547.8600000000001,-69.60821116957675
1547.8700000000001,-69.81221877981818
1547.88,-70.02144730507297
1547.89,-70.20812386236238
1547.9,-70.39854626235162
1547.91,-70.60737183075426
1547.92,-70.80377244845651
1547.93,-71.01326061123102
1547.94,-71.21057310720543
1547.95,-71.36122567500632
1547.96,-71.54985612418714
1547.97,-71.71574477248714
1547.98,-71.87598757700363
1547.99,-72.09896937646828
1548.,-72.26753366998805
1548.01,-72.41998518117423
1548.02,-72.61058163658717
1548.0300000000002,-72.8459188321909
1548.0400000000002,-73.07261847134501
1548.0500000000002,-73.29630452181392
1548.0600000000002,-73.50513169376782
1548.0700000000002,-73.75669210189444
1548.0800000000002,-73.9618258784199
1548.0900000000001,-74.1605332381769
1548.1000000000001,-74.3402864050198
1548.1100000000001,-74.60910216075077
1548.1200000000001,-74.77584140168648
1548.13,-74.94378291670564
1548.14,-75.13954507390017
1548.15,-75.40330895118194
1548.16,-75.6330267737552
1548.17,-75.85536346914621
1548.18,-75.91735087886148
1548.19,-76.2739772148128
1548.2,-76.3854703924672
1548.21,-76.72649523542471
1548.22,-77.12377343505307
1548.23,-77.1537339569893
1548.24,-77.46263265763018
1548.25,-77.8628954803172
1548.26,-77.99792678114153
1548.27,-78.2815300067113
1548.2800000000002,-78.38926508058118
1548.2900000000002,-78.54079773871727
1548.3000000000002,-78.85985796980125
1548.3100000000002,-78.92993551649855
1548.3200000000002,-79.09813650701258
1548.3300000000002,-79.41239933163125
1548.3400000000001,-79.68324579717606
1548.3500000000001,-79.9950019195377
1548.3600000000001,-80.25167529653486
1548.3700000000001,-80.5565073084023
1548.38,-80.70571662742347
1548.39,-81.02310190866837
1548.4,-81.17467707462873
1548.41,-81.4884580173193
1548.42,-81.69589896927022
1548.43,-82.03172420448581
1548.44,-82.17016417929091
1548.45,-82.25775246742126
1548.46,-82.31695401766532
1548.47,-82.52664488389763
1548.48,-82.91502310836574
1548.49,-83.0848402574813
1548.5,-83.29311820511337
1548.51,-83.52163266459031
1548.52,-83.8683972513612
1548.5300000000002,-84.14394122566333
1548.5400000000002,-84.46002875128657
1548.5500000000002,-84.74612033135821
1548.5600000000002,-84.571303440979
1548.5700000000002,-84.80912257494394
1548.5800000000002,-85.31521323506931
1548.5900000000001,-85.44097462239286
1548.6000000000001,-85.43081949095108
1548.6100000000001,-85.6855715414575
1548.6200000000001,-85.9524101555502
1548.63,-86.43071541814265
1548.64,-86.181973734845
1548.65,-86.77817668027186
1548.66,-87.21686530316654
1548.67,-87.00491270467901
1548.68,-87.50334331932672
1548.69,-87.5394055140994
1548.7,-87.8363353765311
1548.71,-88.21761088436959
1548.72,-88.20590147640283
1548.73,-88.36561954536349
1548.74,-88.77778399756968
1548.75,-88.69064504122608
1548.76,-88.99045257677264
1548.77,-89.32210099253909
1548.7800000000002,-89.61378314695473
1548.7900000000002,-89.85934819146982
1548.8000000000002,-89.80627008849758
1548.8100000000002,-90.26169490552488
1548.8200000000002,-90.41826041840281
1548.8300000000002,-90.2914812878416
1548.8400000000001,-91.33167039412785
1548.8500000000001,-90.66853503629402
1548.8600000000001,-91.26993350742316
1548.8700000000001,-92.05500867872935
1548.88,-91.28893942706243
1548.89,-91.91021087100012
1548.9,-92.36815067026038
1548.91,-92.250410239338
1548.92,-92.42638267774151
1548.93,-92.28423531953754
1548.94,-92.62210328624178
1548.95,-93.36734817141502
1548.96,-93.41965122270537
1548.97,-93.748717911469
1548.98,-93.77335136269836
1548.99,-93.75706067146788
1549.,-94.18787081666946
1549.01,-94.64585415040332
1549.02,-94.83802156186746
1549.0300000000002,-94.63245272039049
1549.0400000000002,-95.03465892179115
1549.0500000000002,-95.67270061782207
1549.0600000000002,-95.07173918517637
1549.0700000000002,-95.95112779470496
1549.0800000000002,-94.89610150699725
1549.0900000000001,-95.99045148605856
1549.1000000000001,-96.2129793129
1549.1100000000001,-95.91609854809519
1549.1200000000001,-96.45961910725488
1549.13,-95.70893622224376
1549.14,-96.30607040337311
1549.15,-96.61920360831124
1549.16,-97.40319066662337
1549.17,-98.96465672297701
1549.18,-97.2499642557282
1549.19,-96.96827281338767
1549.2,-97.39372620448054
1549.21,-98.0524927453824
1549.22,-97.40474589917035
1549.23,-97.40270449478528
1549.24,-97.99972530034728
1549.25,-98.45172227612132
1549.26,-96.88387307101607
1549.27,-97.77479363199
1549.2800000000002,-99.19280664845448
1549.2900000000002,-99.11281437557376
1549.3000000000002,-98.91781547073734
1549.3100000000002,-99.04387556505114
1549.3200000000002,-99.93790116090497
1549.3300000000002,-98.09174184482323
1549.3400000000001,-98.82917208488644
1549.3500000000001,-99.34987961724964
1549.3600000000001,-98.36506120491487
1549.3700000000001,-98.89810330193578
1549.38,-99.36192792882507
1549.39,-98.62280676609629
1549.4,-99.85054701305928
1549.41,-99.76538529928776
1549.42,-99.36307969110159
1549.43,-99.0634624719212
1549.44,-99.11915930708315
1549.45,-99.76170072969788
1549.46,-99.5198071644528
1549.47,-99.52215643595663
1549.48,-98.4960823704484
1549.49,-98.8333336580178
1549.5,-99.06309828275283
1549.51,-99.77147797448545
1549.52,-100.51302232574714
1549.5300000000002,-99.68040292713651
1549.5400000000002,-99.51596318476886
1549.5500000000002,-98.45988706846435
1549.5600000000002,-98.18564430460253
1549.5700000000002,-98.85329371521188
1549.5800000000002,-98.09843787440072
1549.5900000000001,-98.06508861135603
1549.6000000000001,-98.97627826654598
1549.6100000000001,-98.30946618529757
1549.6200000000001,-97.95020220936452
1549.63,-98.50028342450318
1549.64,-98.45986754192877
1549.65,-98.21544042549175
1549.66,-97.30957831100145
1549.67,-97.7644038520608
1549.68,-97.3645671640201
1549.69,-97.51954929651524
1549.7,-97.76497218021481
1549.71,-97.5536823491076
1549.72,-97.73003314677673
1549.73,-97.4508197145834
1549.74,-97.87246216323958
1549.75,-98.56885012843699
1549.76,-97.62143700495697
1549.77,-97.62640401542268
1549.7800000000002,-97.50951870568402
1549.7900000000002,-97.56058961991081
1549.8000000000002,-97.7143271192687
1549.8100000000002,-97.51023718480668
1549.8200000000002,-99.2844517817143
1549.8300000000002,-97.68146111297904
1549.8400000000001,-98.2229333064
1549.8500000000001,-97.79059479125794
1549.8600000000001,-95.83251693652927
1549.8700000000001,-98.46850336061968
1549.88,-98.10439868895418
1549.89,-97.52019417234325
1549.9,-97.46234397475591
1549.91,-98.6603698871898
1549.92,-97.46308303960927
1549.93,-98.22528915229455
1549.94,-97.79045500408508
1549.95,-97.72097346351342
1549.96,-98.3790165294401
1549.97,-99.22553630558974
1549.98,-98.16081027021022
1549.99,-98.25334143514596
1550.,-97.5664294194935
1550.01,-98.2851302036519
1550.02,-99.69892028198208
1550.0300000000002,-99.07775767011822
1550.0400000000002,-97.46636342115032
1550.0500000000002,-97.9075752257981
1550.0600000000002,-97.90759553070754
1550.0700000000002,-97.23032155277383
1550.0800000000002,-97.4653357864311
1550.0900000000001,-98.70715344898139
1550.1000000000001,-99.00797585998794
1550.1100000000001,-98.05557178344179
1550.1200000000001,-97.93848499302723
1550.13,-99.61936287403955
1550.14,-97.96669762169897
1550.15,-97.85424522445115
1550.16,-98.47196319535102
1550.17,-99.00984746284472
1550.18,-97.0833845361051
1550.19,-98.29257715501407
1550.2,-99.01307069092212
1550.21,-97.80096084378226
1550.22,-98.20385730707558
1550.23,-98.71347205933694
1550.24,-98.32699689916501
1550.25,-97.5874454806528
1550.26,-98.35309417177828
1550.27,-98.54320910330108
1550.2800000000002,-98.51826467971296
1550.2900000000002,-99.16049863303583
1550.3000000000002,-98.02659306518058
1550.3100000000002,-98.7843114029814
1550.3200000000002,-99.14606998855945
1550.3300000000002,-97.72710844704406
1550.3400000000001,-98.2371581588265
1550.3500000000001,-99.46486133920044
1550.3600000000001,-99.70863497587096
1550.3700000000001,-98.35396706153188
1550.38,-98.92629407968363
1550.39,-98.87135350202115
1550.4,-98.17970123118343
1550.41,-99.14391408381184
1550.42,-99.22439144787691
1550.43,-98.41958006300996
1550.44,-98.65444255230058
1550.45,-98.85995228598202
1550.46,-98.95003870258549
1550.47,-98.52385728914567
1550.48,-98.95037158157214
1550.49,-98.79190028382371
1550.5,-99.97315118456333
1550.51,-98.80888741510958
1550.52,-99.00449324091767
1550.5300000000002,-98.24257314076574
1550.5400000000002,-98.52335651152735
1550.5500000000002,-98.21345901993718
1550.5600000000002,-98.21379376291858
1550.5700000000002,-98.58974393932371
1550.5800000000002,-98.1827114353706
1550.5900000000001,-100.35132830899119
1550.6000000000001,-98.01305325907941
1550.6100000000001,-98.30238269264724
1550.6200000000001,-98.59120309022258
1550.63,-98.07046971727667
1550.64,-98.61600725481863
1550.65,-98.4623448198866
1550.66,-99.62766532809312
1550.67,-98.27776297504856
1550.68,-98.39985067285012
1550.69,-97.63540219529604
1550.7,-98.27863634856197
1550.71,-97.81283363672459
1550.72,-98.75008411700452
1550.73,-97.70493902306757
1550.74,-98.24889758318804
1550.75,-98.62172105997334
1550.76,-97.65491520701738
1550.77,-97.06197107977505
1550.7800000000002,-98.86759343729695
1550.7900000000002,-98.10177239493997
1550.8000000000002,-98.01899283573265
1550.8100000000002,-98.22149494600949
1550.8200000000002,-98.66342792065679
1550.8300000000002,-98.43388632802281
1550.8400000000001,-98.134528866079
1550.8500000000001,-98.36812811155013
1550.8600000000001,-99.01225784747271
1550.8700000000001,-97.34661213135895
1550.88,-98.43296880652842
1550.89,-98.68907938162747
1550.9,-97.01675145346228
1550.91,-97.60679390469237
1550.92,-97.74688846452972
1550.93,-97.96436097990367
1550.94,-97.65777987548873
1550.95,-97.29530910928098
1550.96,-98.04839897801409
1550.97,-97.59443232383083
1550.98,-97.85585322328247
1550.99,-97.82355083484113
1551.,-96.93235090682067
1551.01,-97.75161973035146
1551.02,-97.06485160594187
1551.0300000000002,-97.24993556731788
1551.0400000000002,-97.11298032278995
1551.0500000000002,-96.06027940037268
1551.0600000000002,-96.88915103211752
1551.0700000000002,-96.80478777735905
1551.0800000000002,-95.37087276591038
1551.0900000000001,-96.54892167558987
1551.1000000000001,-96.30975507148375
1551.1100000000001,-97.21177480647364
1551.1200000000001,-97.25425579045996
1551.13,-95.86807103990876
1551.14,-95.85420868159268
1551.15,-95.83101704673425
1551.16,-95.34125396907137
1551.17,-95.55690144574834
1551.18,-96.15865564368958
1551.19,-96.59418984529863
1551.2,-95.4622656072729
1551.21,-95.12920014782347
1551.22,-96.17181655951873
1551.23,-95.68691187724257
1551.24,-95.9395203718044
1551.25,-94.6887744312709
1551.26,-94.71685067989225
1551.27,-95.49967541337102
1551.2800000000002,-94.1774991399272
1551.2900000000002,-94.69012654097155
1551.3000000000002,-95.09869312968331
1551.3100000000002,-93.99094476847327
1551.3200000000002,-94.62622134751412
1551.3300000000002,-93.03369898583277
1551.3400000000001,-93.66626688880578
1551.3500000000001,-93.72913683150682
1551.3600000000001,-92.73835431055093
1551.3700000000001,-93.2374456270218
1551.38,-92.9399702699032
1551.39,-92.90610322292146
1551.4,-92.38028370556046
1551.41,-92.51962777388596
1551.42,-92.69837011453077
1551.43,-92.45436860214792
1551.44,-91.82383424488357
1551.45,-92.4349431357279
1551.46,-92.0876909282559
1551.47,-91.71487971033602
1551.48,-91.55041128999513
1551.49,-91.78452874872974
1551.5,-91.39462592220254
1551.51,-91.37137386357055
1551.52,-90.73785083949078
1551.5300000000002,-91.31873393042015
1551.5400000000002,-90.54695209242213
1551.5500000000002,-90.82878517587481
1551.5600000000002,-90.53042730557009
1551.5700000000002,-90.37298279601181
1551.5800000000002,-90.50709111551102
1551.5900000000001,-90.2469623623618
1551.6000000000001,-90.69099331591835
1551.6100000000001,-90.30631021426396
1551.6200000000001,-90.4790296311897
1551.63,-90.471738548879
1551.64,-90.95780193586953
1551.65,-90.53288492282014
1551.66,-90.38597191470959
1551.67,-90.5558904219891
1551.68,-90.26550201021556
1551.69,-90.3671875929961
1551.7,-90.33873506108532
1551.71,-90.52910023570604
1551.72,-90.06073980885216
1551.73,-90.03566088444664
1551.74,-89.59297651133342
1551.75,-89.74554728939304
1551.76,-88.8867567924184
1551.77,-88.71295208273652
1551.7800000000002,-88.87459213447005
1551.7900000000002,-88.21623617479375
1551.8000000000002,-88.08311252180943
1551.8100000000002,-87.75680252440424
1551.8200000000002,-87.09996426468622
1551.8300000000002,-86.93132073152093
1551.8400000000001,-86.44510634550267
1551.8500000000001,-86.39866862160274
1551.8600000000001,-86.16286651865947
1551.8700000000001,-85.94059634564044
1551.88,-85.66961562959123
1551.89,-85.43490186185687
1551.9,-85.42883931284197
1551.91,-85.14826651415795
1551.92,-84.7662274729737
1551.93,-85.03709876034696
1551.94,-84.77768240160786
1551.95,-84.39592169083699
1551.96,-84.36057665402959
1551.97,-84.11959711846926
1551.98,-84.10326236747949
1551.99,-83.94605213996255
1552.,-83.94349747477557
1552.01,-83.78678745477764
1552.02,-83.68453896775394
1552.0300000000002,-83.3561434693067
1552.0400000000002,-83.38046198802913
1552.0500000000002,-83.14341493266627
1552.0600000000002,-83.13136678822639
1552.0700000000002,-82.98116935630463
1552.0800000000002,-82.91651583107566
1552.0900000000001,-83.13974988364333
1552.1000000000001,-82.65306728686426
1552.1100000000001,-82.62977943249496
1552.1200000000001,-82.48411748835434
1552.13,-82.29342760945732
1552.14,-82.33353762435411
1552.15,-82.33658716173628
1552.16,-82.21579888020466
1552.17,-82.16923912901373
1552.18,-82.26381712967532
1552.19,-82.13012931127136
1552.2,-81.8393154529572
1552.21,-81.9175142716282
1552.22,-81.80853657050687
1552.23,-81.73835329914891
1552.24,-81.6947413071854
1552.25,-81.43437892327681
1552.26,-81.27229929342762
1552.27,-81.03184522272535
1552.2800000000002,-80.88838703067452
1552.2900000000002,-80.84478970091658
1552.3000000000002,-80.64810705910303
1552.3100000000002,-80.32819750848111
1552.3200000000002,-80.16535573487205
1552.3300000000002,-79.92455652250553
1552.3400000000001,-79.82477809009627
1552.3500000000001,-79.62552012721281
1552.3600000000001,-79.20019967866857
1552.3700000000001,-79.01318548233542
1552.38,-78.66829924903993
1552.39,-78.55347451431811
1552.4,-78.25782994789205
1552.41,-78.0887772819766
1552.42,-77.86014775554115
1552.43,-77.53202269977596
1552.44,-77.34308835037734
1552.45,-77.26779713734798
1552.46,-76.96441964682435
1552.47,-76.74392768633896
1552.48,-76.63354489244236
1552.49,-76.4262316822895
1552.5,-76.25000501304912
1552.51,-76.18594980116413
1552.52,-75.83835157138162
1552.5300000000002,-75.76301625665869
1552.5400000000002,-75.57185953623106
1552.5500000000002,-75.43924406393916
1552.5600000000002,-75.45105650415216
1552.5700000000002,-75.29033236479565
1552.5800000000002,-75.20819784416516
1552.5900000000001,-75.12954376037159
1552.6000000000001,-75.05695471467715
1552.6100000000001,-75.01550347982803
1552.6200000000001,-74.95887511125804
1552.63,-74.87306224020186
1552.64,-74.83738101557815
1552.65,-74.90718857238294
1552.66,-74.77460696175343
1552.67,-74.75256111308587
1552.68,-74.75729736052484
1552.69,-74.72154073316256
1552.7,-74.67009001150514
1552.71,-74.68914266530373
1552.72,-74.65372356676885
1552.73,-74.58236398648442
1552.74,-74.56694831109083
1552.75,-74.51269397565584
1552.76,-74.51393845446893
1552.77,-74.45065773155787
1552.7800000000002,-74.44421272374211
1552.7900000000002,-74.38794086003425
1552.8000000000002,-74.29170925972407
1552.8100000000002,-74.17532895089411
1552.8200000000002,-74.04925561897261
1552.8300000000002,-73.9114827336727
1552.8400000000001,-73.72983958971741
1552.8500000000001,-73.65344089144355
1552.8600000000001,-73.36748744391531
1552.8700000000001,-73.28218432598658
1552.88,-73.07624721045401
1552.89,-72.85405567468325
1552.9,-72.68884670272737
1552.91,-72.4700239904436
1552.92,-72.31158046287752
1552.93,-72.11646110234392
1552.94,-71.88509669062367
1552.95,-71.71264461904671
1552.96,-71.47481639157421
1552.97,-71.27740902563731
1552.98,-71.11053783536673
1552.99,-70.89875423312404
1553.,-70.73421611743568
1553.01,-70.57746809536627
1553.02,-70.41084439412549
1553.0300000000002,-70.2341477447435
1553.0400000000002,-70.11604001968229
1553.0500000000002,-70.06152046454629
1553.0600000000002,-69.92622947116298
1553.0700000000002,-69.82442227240342
1553.0800000000002,-69.69872659388506
1553.0900000000001,-69.60598983528014
1553.1000000000001,-69.49757105814223
1553.1100000000001,-69.37690577145145
1553.1200000000001,-69.33138244993253
1553.13,-69.3399292901957
1553.14,-69.19533526524421
1553.15,-69.13581372965751
1553.16,-69.08994098392964
1553.17,-68.97538292111689
1553.18,-68.97302373721637
1553.19,-68.87537311663186
1553.2,-68.89129516426173
1553.21,-68.84424778062213
1553.22,-68.81929376185529
1553.23,-68.83608736799395
1553.24,-68.78490654545622
1553.25,-68.7812356991766
1553.26,-68.70637478838641
1553.27,-68.73799018041801
1553.2800000000002,-68.57739535943986
1553.2900000000002,-68.5361162685499
1553.3000000000002,-68.4547148350377
1553.3100000000002,-68.42095108535828
1553.3200000000002,-68.37438669362227
1553.3300000000002,-68.32631440305451
1553.3400000000001,-68.2670787869276
1553.3500000000001,-68.12098730397621
1553.3600000000001,-68.02046705143644
1553.3700000000001,-67.97550524324913
1553.38,-67.90570258456692
1553.39,-67.74417624155154
1553.4500000001,-66.20045901825205
1553.4600000001,-67.87236342854783
1553.4700000001,-67.96006208682685
1553.4800000001,-64.95249931821553
1553.4900000001,-66.9919529955179
1553.5000000001,-65.52407088810706
1553.5100000001,-62.92163207009164
1553.5200000001,-69.12487618946506
1553.5300000001,-65.23310675851425
1553.5400000001,-67.96600814997875
1553.5500000001,-65.76840041082549
1553.5600000001,-64.86711774699285
1553.5700000001,-66.11710132104977
1553.5800000001002,-64.20664358907214
1553.5900000001002,-65.14662851711157
1553.6000000001002,-64.44487392613578
1553.6100000001002,-66.11681611728358
1553.6200000001002,-65.15051283184812
1553.6300000001002,-65.86215141880433
1553.6400000001001,-63.68325065189964
1553.6500000001001,-65.5412533105578
1553.6600000001001,-64.60428716300358
1553.6700000001001,-64.60731357531667
1553.6800000001,-63.99156776814329
1553.6900000001,-63.69298321345917
1553.7000000001,-63.58085983223582
1553.7100000001,-63.48721676848139
1553.7200000001,-64.7017420676321
1553.7300000001,-63.90448888824655
1553.7400000001,-65.54380266623207
1553.7500000001,-64.13078691828481
1553.7600000001,-64.86809044316024
1553.7700000001,-63.69717440011374
1553.7800000001,-63.387450935862574
1553.7900000001,-62.60435886020961
1553.8000000001,-64.96709756055904
1553.8100000001,-61.60653007373532
1553.8200000001,-62.23799404173267
1553.8300000001002,-63.11572109581351
1553.8400000001002,-63.30348671504175
1553.8500000001002,-64.22324240484909
1553.8600000001002,-64.70935513724717
1553.8700000001002,-64.00179875097811
1553.8800000001002,-62.538480621470825
1553.8900000001001,-62.2395110826076
1553.9000000001001,-61.12828662826276
1553.9100000001001,-62.45062986769007
1553.9200000001001,-62.543034310248615
1553.9300000001,-60.907265876653696
1553.9400000001,-60.113586966803425
1553.9500000001,-61.10538798694533
1553.9600000001,-61.01644081637437
1553.9700000001,-61.10884303056388
1553.9800000001,-60.39006644249274
1553.9900000001,-63.129229328028636
1554.0000000001,-61.129118240983104
1554.0100000001,-60.20907640810809
1554.0200000001,-61.8812400024981
1554.0300000001,-60.685859321006525
1554.0400000001,-60.49923683796355
1554.0500000001,-60.587154502725376
1554.0600000001,-61.22448839286591
1554.0700000001,-60.30778408703473
1554.0800000001002,-60.03128672978391
1554.0900000001002,-62.0204710013672
1554.1000000001002,-59.100150631477746
1554.1100000001002,-59.86723462150287
1554.1200000001002,-59.621919945854586
1554.1300000001002,-60.12412653583474
1554.1400000001001,-59.08109957279066
1554.1500000001001,-59.95034077498079
1554.1600000001001,-60.40827224026823
1554.1700000001001,-58.767255548380604
1554.1800000001,-59.17546937574733
1554.1900000001,-60.709612562844725
1554.2000000001,-58.96565334792474
1554.2100000001,-58.837048683850654
1554.2200000001,-58.39743807918924
1554.2300000001,-59.020454672102865
1554.2400000001,-58.83888133129777
1554.2500000001,-57.89421781529211
1554.2600000001,-58.81190184956951
1554.2700000001,-56.90276937271421
1554.2800000001,-57.68917959684744
1554.2900000001,-57.214013595117954
1554.3000000001,-57.453897344312125
1554.3100000001,-56.99189085078078
1554.3200000001,-56.06918982059112
1554.3300000001002,-57.16743081481293
1554.3400000001002,-56.0838636857461
1554.3500000001002,-56.82229416447372
1554.3600000001002,-56.49799831754053
1554.3700000001002,-56.249358042103104
1554.3800000001002,-56.07259821534571
1554.3900000001001,-55.33712948866663
1554.4000000001001,-55.901061703501185
1554.4100000001001,-55.778507526175034
1554.4200000001001,-55.48610968214361
1554.4300000001,-54.94076810165093
1554.4400000001,-55.55017673131047
1554.4500000001,-55.55114892788177
1554.4600000001,-54.58838371462676
1554.4700000001,-54.78218201765502
1554.4800000001,-53.71220000430767
1554.4900000001,-54.65114632966467
1554.5000000001,-54.37631475299044
1554.5100000001,-53.77842433883831
1554.5200000001,-54.35892032967555
1554.5300000001,-54.015176282157796
1554.5400000001,-53.76381043393043
1554.5500000001,-53.51696248473851
1554.5600000001,-53.36039120760166
1554.5700000001,-53.97643245322626
1554.5800000001002,-53.577654032120925
1554.5900000001002,-53.70787595833775
1554.6000000001002,-53.97492959481834
1554.6100000001002,-53.05425534950476
1554.6200000001002,-53.07433240271738
1554.6300000001002,-53.03750326567288
1554.6400000001001,-53.55228228431561
1554.6500000001001,-53.290115038581966
1554.6600000001001,-52.90639112567237
1554.6700000001001,-52.270540008323394
1554.6800000001,-52.62143346930631
1554.6900000001,-52.62132285943581
1554.7000000001,-52.34240224727372
1554.7100000001,-52.253360989141996
1554.7200000001,-52.20764118767513
1554.7300000001,-51.692863223973795
1554.7400000001,-52.02832515435671
1554.7500000001,-51.504632522210365
1554.7600000001,-51.22826669381294
1554.7700000001,-51.40248640024132
1554.7800000001,-50.67583382045719
1554.7900000001,-51.0514903814702
1554.8000000001,-50.34066160404591
1554.8100000001,-50.488911111704546
1554.8200000001,-50.387955067663356
1554.8300000001002,-50.55063935810548
1554.8400000001002,-49.66691525298727
1554.8500000001002,-50.1529067612102
1554.8600000001002,-49.71590493175857
1554.8700000001002,-49.955638286053265
1554.8800000001002,-49.49155486683687
1554.8900000001001,-49.16046175947835
1554.9000000001001,-49.10033898686259
1554.9100000001001,-48.728267794512504
1554.9200000001001,-48.482818562178124
1554.9300000001,-48.67896075734792
1554.9400000001,-48.35637016864817
1554.9500000001,-48.217296121666365
1554.9600000001,-48.1471158726481
1554.9700000001,-48.19383426809882
1554.9800000001,-48.170428694610436
1554.9900000001,-47.65879367037911
1555.0000000001,-47.82170811358942
1555.0100000001,-47.520044411984614
1555.0200000001,-47.46543983525065
1555.0300000001,-47.408770264740255
1555.0400000001,-47.16257318252667
1555.0500000001,-47.21640777551038
1555.0600000001,-47.10188111296248
1555.0700000001,-46.95126650363599
1555.0800000001002,-46.9688413181008
1555.0900000001002,-47.24573652555247
1555.1000000001002,-46.90563380118089
1555.1100000001002,-46.87796665503755
1555.1200000001002,-46.67078953352831
1555.1300000001002,-46.55003332163977
1555.1400000001001,-46.57708136081177
1555.1500000001001,-46.36195490050532
1555.1600000001001,-46.358284670309125
1555.1700000001001,-46.27808166515669
1555.1800000001,-46.254683424503405
1555.1900000001,-45.892125025884354
1555.2000000001,-46.20120520124037
1555.2100000001,-46.07743658031832
1555.2200000001,-45.81733442916257
1555.2300000001,-45.505435294342
1555.2400000001,-45.28413646456417
1555.2500000001,-45.413538982829266
1555.2600000001,-45.34314966803326
1555.2700000001,-44.97342824128475
1555.2800000001,-44.995880321874715
1555.2900000001,-44.97806530331963
1555.3000000001,-44.88539273851725
1555.3100000001,-44.58307489266144
1555.3200000001,-44.493577922749154
1555.3300000001002,-44.401468502815646
1555.3400000001002,-44.4027248997119
1555.3500000001002,-44.28457037526688
1555.3600000001002,-44.25979940289599
1555.3700000001002,-43.95823253233609
1555.3800000001002,-44.07722107434822
1555.3900000001001,-43.67930437878215
1555.4000000001001,-43.699251189861926
1555.4100000001001,-43.63436082066676
1555.4200000001001,-43.42265024659169
1555.4300000001,-43.48428435485755
1555.4400000001,-43.14882804188082
1555.4500000001,-43.29101031604506
1555.4600000001,-43.27270553161973
1555.4700000001,-43.073715050284534
1555.4800000001,-42.6375882330273
1555.4900000001,-42.87338360030291
1555.5000000001,-42.84495292353192
1555.5100000001,-42.75613271467212
1555.5200000001,-42.51526958462634
1555.5300000001,-42.67884507105387
1555.5400000001,-42.32311336063137
1555.5500000001,-42.32957264871105
1555.5600000001,-42.028493009807804
1555.5700000001,-42.16799679337384
1555.5800000001002,-41.94651478367318
1555.5900000001002,-41.79337420022471
1555.6000000001002,-41.75631868764767
1555.6100000001002,-41.33724311508601
1555.6200000001002,-41.29922883579823
1555.6300000001002,-41.343358775145724
1555.6400000001001,-41.351289084835265
1555.6500000001001,-40.98705770680019
1555.6600000001001,-41.03131243522911
1555.6700000001001,-40.95287570767234
1555.6800000001,-40.80467993034185
1555.6900000001,-40.53561392170832
1555.7000000001,-40.620826984747815
1555.7100000001,-40.41643156337871
1555.7200000001,-40.368273354397616
1555.7300000001,-40.07879285557354
1555.7400000001,-39.99236365962875
1555.7500000001,-39.929373645918254
1555.7600000001,-39.78857749841382
1555.7700000001,-39.743865260607535
1555.7800000001,-39.46186596407172
1555.7900000001,-39.55415075120427
1555.8000000001,-39.33604426242867
1555.8100000001,-39.28697975131192
1555.8200000001,-39.13277174481201
1555.8300000001002,-39.08687406152524
1555.8400000001002,-38.865261855164675
1555.8500000001002,-38.87717677488733
1555.8600000001002,-38.86490448185141
1555.8700000001002,-38.79655029130576
1555.8800000001002,-38.71552848603543
1555.8900000001001,-38.59935501496563
1555.9000000001001,-38.52266467930804
1555.9100000001001,-38.5512045015173
1555.9200000001001,-38.54576194826491
1555.9300000001,-38.4796915308118
