"Delta Herald Wavelength / pm","Delta Signal Wavelength / pm","Counts"
-630.,-780.,0
-630.,-765.,0
-630.,-750.,0
-630.,-735.,0
-630.,-720.,0
-630.,-705.,0
-630.,-690.,0
-630.,-675.,0
-630.,-660.,0
-630.,-645.,0
-630.,-630.,0
-630.,-615.,0
-630.,-600.,0
-630.,-585.,0
-630.,-570.,0
-630.,-555.,0
-630.,-540.,0
-630.,-525.,0
-630.,-510.,0
-630.,-495.,0
-630.,-480.,0
-630.,-465.,0
-630.,-450.,0
-630.,-435.,0
-630.,-420.,0
-630.,-405.,0
-630.,-390.,0
-630.,-375.,0
-630.,-360.,1.
-630.,-345.,0
-630.,-330.,0
-630.,-315.,0
-630.,-300.,0
-630.,-285.,1.
-630.,-270.,1.
-630.,-255.,1.
-630.,-240.,1.
-630.,-225.,0
-630.,-210.,0
-630.,-195.,2.
-630.,-180.,1.
-630.,-165.,0
-630.,-150.,2.
-630.,-135.,2.
-630.,-120.,0
-630.,-105.,1.
-630.,-90.,0
-630.,-75.,2.
-630.,-60.,1.
-630.,-45.,0
-630.,-30.,2.
-630.,-15.,4.
-630.,0,2.
-630.,15.,1.
-630.,30.,0
-630.,45.,2.
-630.,60.,0
-630.,75.,1.
-630.,90.,1.
-630.,105.,3.
-630.,120.,1.
-630.,135.,0
-630.,150.,0
-630.,165.,1.
-630.,180.,2.
-630.,195.,3.
-630.,210.,1.
-630.,225.,0
-630.,240.,4.
-630.,255.,1.
-630.,270.,2.
-630.,285.,1.
-630.,300.,2.
-630.,315.,1.
-630.,330.,1.
-630.,345.,0
-630.,360.,1.
-630.,375.,1.
-630.,390.,3.
-630.,405.,1.
-630.,420.,0
-630.,435.,0
-630.,450.,2.
-630.,465.,1.
-630.,480.,2.
-630.,495.,4.
-630.,510.,6.
-630.,525.,3.
-630.,540.,0
-630.,555.,1.
-630.,570.,0
-630.,585.,0
-630.,600.,0
-630.,615.,0
-630.,630.,0
-630.,645.,0
-630.,660.,1.
-630.,675.,0
-630.,690.,0
-630.,705.,0
-630.,720.,0
-630.,735.,0
-630.,750.,0
-630.,765.,0
-630.,780.,0
-630.,795.,0
-630.,810.,0
-630.,825.,0
-615.,-825.,0
-615.,-810.,0
-615.,-795.,0
-615.,-780.,0
-615.,-765.,0
-615.,-750.,0
-615.,-735.,0
-615.,-720.,0
-615.,-705.,0
-615.,-690.,0
-615.,-675.,0
-615.,-660.,0
-615.,-645.,0
-615.,-630.,0
-615.,-615.,0
-615.,-600.,0
-615.,-585.,0
-615.,-570.,0
-615.,-555.,0
-615.,-540.,0
-615.,-525.,0
-615.,-510.,0
-615.,-495.,0
-615.,-480.,0
-615.,-465.,0
-615.,-450.,0
-615.,-435.,0
-615.,-420.,0
-615.,-405.,0
-615.,-390.,0
-615.,-375.,0
-615.,-360.,0
-615.,-345.,0
-615.,-330.,0
-615.,-315.,0
-615.,-300.,0
-615.,-285.,2.
-615.,-270.,0
-615.,-255.,1.
-615.,-240.,1.
-615.,-225.,0
-615.,-210.,2.
-615.,-195.,0
-615.,-180.,3.
-615.,-165.,2.
-615.,-150.,5.
-615.,-135.,3.
-615.,-120.,1.
-615.,-105.,1.
-615.,-90.,3.
-615.,-75.,1.
-615.,-60.,2.
-615.,-45.,1.
-615.,-30.,2.
-615.,-15.,1.
-615.,0,2.
-615.,15.,5.
-615.,30.,2.
-615.,45.,3.
-615.,60.,2.
-615.,75.,4.
-615.,90.,3.
-615.,105.,3.
-615.,120.,2.
-615.,135.,7.
-615.,150.,2.
-615.,165.,1.
-615.,180.,1.
-615.,195.,1.
-615.,210.,3.
-615.,225.,2.
-615.,240.,1.
-615.,255.,2.
-615.,270.,2.
-615.,285.,1.
-615.,300.,0
-615.,315.,0
-615.,330.,2.
-615.,345.,1.
-615.,360.,3.
-615.,375.,2.
-615.,390.,0
-615.,405.,1.
-615.,420.,3.
-615.,435.,2.
-615.,450.,2.
-615.,465.,5.
-615.,480.,4.
-615.,495.,5.
-615.,510.,2.
-615.,525.,2.
-615.,540.,0
-615.,555.,3.
-615.,570.,0
-615.,585.,0
-615.,600.,1.
-615.,615.,1.
-615.,630.,0
-615.,645.,0
-615.,660.,0
-615.,675.,0
-615.,690.,0
-615.,705.,0
-615.,720.,0
-615.,735.,0
-615.,750.,0
-615.,765.,0
-615.,780.,0
-615.,795.,0
-615.,810.,0
-615.,825.,0
-600.,-825.,0
-600.,-810.,0
-600.,-795.,0
-600.,-780.,0
-600.,-765.,0
-600.,-750.,0
-600.,-735.,0
-600.,-720.,0
-600.,-705.,0
-600.,-690.,0
-600.,-675.,0
-600.,-660.,0
-600.,-645.,0
-600.,-630.,0
-600.,-615.,0
-600.,-600.,0
-600.,-585.,0
-600.,-570.,0
-600.,-555.,0
-600.,-540.,0
-600.,-525.,0
-600.,-510.,0
-600.,-495.,0
-600.,-480.,0
-600.,-465.,0
-600.,-450.,0
-600.,-435.,0
-600.,-420.,0
-600.,-405.,0
-600.,-390.,0
-600.,-375.,0
-600.,-360.,0
-600.,-345.,0
-600.,-330.,0
-600.,-315.,0
-600.,-300.,1.
-600.,-285.,0
-600.,-270.,2.
-600.,-255.,0
-600.,-240.,1.
-600.,-225.,2.
-600.,-210.,2.
-600.,-195.,3.
-600.,-180.,0
-600.,-165.,4.
-600.,-150.,1.
-600.,-135.,3.
-600.,-120.,7.
-600.,-105.,4.
-600.,-90.,4.
-600.,-75.,1.
-600.,-60.,6.
-600.,-45.,2.
-600.,-30.,6.
-600.,-15.,1.
-600.,0,2.
-600.,15.,3.
-600.,30.,1.
-600.,45.,3.
-600.,60.,1.
-600.,75.,4.
-600.,90.,4.
-600.,105.,3.
-600.,120.,4.
-600.,135.,6.
-600.,150.,2.
-600.,165.,4.
-600.,180.,4.
-600.,195.,8.
-600.,210.,2.
-600.,225.,2.
-600.,240.,1.
-600.,255.,3.
-600.,270.,0
-600.,285.,1.
-600.,300.,3.
-600.,315.,0
-600.,330.,0
-600.,345.,1.
-600.,360.,1.
-600.,375.,2.
-600.,390.,2.
-600.,405.,3.
-600.,420.,3.
-600.,435.,5.
-600.,450.,6.
-600.,465.,5.
-600.,480.,2.
-600.,495.,4.
-600.,510.,2.
-600.,525.,0
-600.,540.,0
-600.,555.,0
-600.,570.,2.
-600.,585.,0
-600.,600.,0
-600.,615.,0
-600.,630.,0
-600.,645.,0
-600.,660.,0
-600.,675.,0
-600.,690.,0
-600.,705.,0
-600.,720.,0
-600.,735.,0
-600.,750.,0
-600.,765.,0
-600.,780.,0
-600.,795.,0
-600.,810.,0
-600.,825.,0
-585.,-825.,0
-585.,-810.,0
-585.,-795.,0
-585.,-780.,0
-585.,-765.,0
-585.,-750.,0
-585.,-735.,0
-585.,-720.,0
-585.,-705.,0
-585.,-690.,0
-585.,-675.,0
-585.,-660.,0
-585.,-645.,0
-585.,-630.,0
-585.,-615.,0
-585.,-600.,0
-585.,-585.,0
-585.,-570.,0
-585.,-555.,0
-585.,-540.,0
-585.,-525.,0
-585.,-510.,0
-585.,-495.,0
-585.,-480.,0
-585.,-465.,0
-585.,-450.,0
-585.,-435.,1.
-585.,-420.,1.
-585.,-405.,0
-585.,-390.,0
-585.,-375.,2.
-585.,-360.,0
-585.,-345.,1.
-585.,-330.,1.
-585.,-315.,2.
-585.,-300.,0
-585.,-285.,0
-585.,-270.,0
-585.,-255.,0
-585.,-240.,2.
-585.,-225.,4.
-585.,-210.,6.
-585.,-195.,1.
-585.,-180.,2.
-585.,-165.,2.
-585.,-150.,5.
-585.,-135.,3.
-585.,-120.,5.
-585.,-105.,2.
-585.,-90.,4.
-585.,-75.,4.
-585.,-60.,2.
-585.,-45.,1.
-585.,-30.,3.
-585.,-15.,4.
-585.,0,5.
-585.,15.,5.
-585.,30.,2.
-585.,45.,1.
-585.,60.,2.
-585.,75.,4.
-585.,90.,5.
-585.,105.,1.
-585.,120.,6.
-585.,135.,4.
-585.,150.,6.
-585.,165.,6.
-585.,180.,6.
-585.,195.,3.
-585.,210.,9.
-585.,225.,2.
-585.,240.,1.
-585.,255.,1.
-585.,270.,1.
-585.,285.,0
-585.,300.,2.
-585.,315.,1.
-585.,330.,1.
-585.,345.,2.
-585.,360.,2.
-585.,375.,2.
-585.,390.,2.
-585.,405.,5.
-585.,420.,7.
-585.,435.,4.
-585.,450.,3.
-585.,465.,7.
-585.,480.,3.
-585.,495.,3.
-585.,510.,1.
-585.,525.,4.
-585.,540.,2.
-585.,555.,0
-585.,570.,0
-585.,585.,0
-585.,600.,0
-585.,615.,0
-585.,630.,0
-585.,645.,0
-585.,660.,0
-585.,675.,1.
-585.,690.,0
-585.,705.,0
-585.,720.,0
-585.,735.,0
-585.,750.,0
-585.,765.,0
-585.,780.,0
-585.,795.,0
-585.,810.,0
-585.,825.,0
-570.,-825.,0
-570.,-810.,0
-570.,-795.,0
-570.,-780.,0
-570.,-765.,0
-570.,-750.,0
-570.,-735.,0
-570.,-720.,0
-570.,-705.,0
-570.,-690.,0
-570.,-675.,0
-570.,-660.,0
-570.,-645.,0
-570.,-630.,0
-570.,-615.,0
-570.,-600.,0
-570.,-585.,0
-570.,-570.,0
-570.,-555.,0
-570.,-540.,0
-570.,-525.,0
-570.,-510.,0
-570.,-495.,0
-570.,-480.,0
-570.,-465.,0
-570.,-450.,0
-570.,-435.,0
-570.,-420.,0
-570.,-405.,0
-570.,-390.,0
-570.,-375.,0
-570.,-360.,0
-570.,-345.,0
-570.,-330.,1.
-570.,-315.,1.
-570.,-300.,1.
-570.,-285.,1.
-570.,-270.,1.
-570.,-255.,1.
-570.,-240.,4.
-570.,-225.,3.
-570.,-210.,3.
-570.,-195.,10.
-570.,-180.,2.
-570.,-165.,8.
-570.,-150.,5.
-570.,-135.,6.
-570.,-120.,3.
-570.,-105.,4.
-570.,-90.,5.
-570.,-75.,5.
-570.,-60.,6.
-570.,-45.,11.
-570.,-30.,3.
-570.,-15.,9.
-570.,0,7.
-570.,15.,9.
-570.,30.,5.
-570.,45.,5.
-570.,60.,4.
-570.,75.,5.
-570.,90.,6.
-570.,105.,10.
-570.,120.,6.
-570.,135.,5.
-570.,150.,4.
-570.,165.,2.
-570.,180.,9.
-570.,195.,5.
-570.,210.,6.
-570.,225.,4.
-570.,240.,9.
-570.,255.,3.
-570.,270.,5.
-570.,285.,2.
-570.,300.,1.
-570.,315.,3.
-570.,330.,0
-570.,345.,1.
-570.,360.,2.
-570.,375.,3.
-570.,390.,5.
-570.,405.,3.
-570.,420.,2.
-570.,435.,5.
-570.,450.,4.
-570.,465.,4.
-570.,480.,8.
-570.,495.,5.
-570.,510.,6.
-570.,525.,1.
-570.,540.,0
-570.,555.,0
-570.,570.,0
-570.,585.,0
-570.,600.,0
-570.,615.,1.
-570.,630.,0
-570.,645.,1.
-570.,660.,0
-570.,675.,0
-570.,690.,0
-570.,705.,0
-570.,720.,0
-570.,735.,0
-570.,750.,0
-570.,765.,0
-570.,780.,0
-570.,795.,0
-570.,810.,0
-570.,825.,0
-555.,-825.,0
-555.,-810.,0
-555.,-795.,0
-555.,-780.,0
-555.,-765.,0
-555.,-750.,0
-555.,-735.,0
-555.,-720.,0
-555.,-705.,0
-555.,-690.,0
-555.,-675.,0
-555.,-660.,0
-555.,-645.,0
-555.,-630.,0
-555.,-615.,0
-555.,-600.,0
-555.,-585.,0
-555.,-570.,0
-555.,-555.,0
-555.,-540.,0
-555.,-525.,0
-555.,-510.,0
-555.,-495.,0
-555.,-480.,0
-555.,-465.,0
-555.,-450.,0
-555.,-435.,0
-555.,-420.,0
-555.,-405.,1.
-555.,-390.,0
-555.,-375.,0
-555.,-360.,2.
-555.,-345.,1.
-555.,-330.,2.
-555.,-315.,1.
-555.,-300.,2.
-555.,-285.,3.
-555.,-270.,2.
-555.,-255.,2.
-555.,-240.,2.
-555.,-225.,1.
-555.,-210.,6.
-555.,-195.,11.
-555.,-180.,4.
-555.,-165.,8.
-555.,-150.,11.
-555.,-135.,9.
-555.,-120.,6.
-555.,-105.,14.
-555.,-90.,11.
-555.,-75.,9.
-555.,-60.,8.
-555.,-45.,6.
-555.,-30.,10.
-555.,-15.,10.
-555.,0,8.
-555.,15.,8.
-555.,30.,5.
-555.,45.,10.
-555.,60.,12.
-555.,75.,7.
-555.,90.,4.
-555.,105.,10.
-555.,120.,5.
-555.,135.,10.
-555.,150.,10.
-555.,165.,5.
-555.,180.,10.
-555.,195.,7.
-555.,210.,9.
-555.,225.,6.
-555.,240.,13.
-555.,255.,5.
-555.,270.,13.
-555.,285.,6.
-555.,300.,4.
-555.,315.,2.
-555.,330.,5.
-555.,345.,3.
-555.,360.,5.
-555.,375.,1.
-555.,390.,3.
-555.,405.,1.
-555.,420.,0
-555.,435.,1.
-555.,450.,2.
-555.,465.,4.
-555.,480.,3.
-555.,495.,5.
-555.,510.,3.
-555.,525.,2.
-555.,540.,1.
-555.,555.,1.
-555.,570.,0
-555.,585.,1.
-555.,600.,0
-555.,615.,1.
-555.,630.,0
-555.,645.,1.
-555.,660.,0
-555.,675.,0
-555.,690.,0
-555.,705.,1.
-555.,720.,0
-555.,735.,0
-555.,750.,0
-555.,765.,0
-555.,780.,0
-555.,795.,0
-555.,810.,0
-555.,825.,0
-540.,-825.,0
-540.,-810.,0
-540.,-795.,0
-540.,-780.,0
-540.,-765.,0
-540.,-750.,0
-540.,-735.,0
-540.,-720.,0
-540.,-705.,0
-540.,-690.,0
-540.,-675.,0
-540.,-660.,0
-540.,-645.,0
-540.,-630.,0
-540.,-615.,0
-540.,-600.,0
-540.,-585.,0
-540.,-570.,0
-540.,-555.,0
-540.,-540.,1.
-540.,-525.,0
-540.,-510.,0
-540.,-495.,0
-540.,-480.,0
-540.,-465.,0
-540.,-450.,0
-540.,-435.,0
-540.,-420.,1.
-540.,-405.,1.
-540.,-390.,1.
-540.,-375.,2.
-540.,-360.,3.
-540.,-345.,1.
-540.,-330.,6.
-540.,-315.,4.
-540.,-300.,5.
-540.,-285.,3.
-540.,-270.,4.
-540.,-255.,5.
-540.,-240.,3.
-540.,-225.,4.
-540.,-210.,3.
-540.,-195.,6.
-540.,-180.,9.
-540.,-165.,5.
-540.,-150.,5.
-540.,-135.,7.
-540.,-120.,10.
-540.,-105.,11.
-540.,-90.,11.
-540.,-75.,15.
-540.,-60.,14.
-540.,-45.,14.
-540.,-30.,14.
-540.,-15.,3.
-540.,0,14.
-540.,15.,6.
-540.,30.,11.
-540.,45.,7.
-540.,60.,6.
-540.,75.,10.
-540.,90.,6.
-540.,105.,12.
-540.,120.,11.
-540.,135.,14.
-540.,150.,15.
-540.,165.,6.
-540.,180.,9.
-540.,195.,14.
-540.,210.,14.
-540.,225.,7.
-540.,240.,15.
-540.,255.,5.
-540.,270.,10.
-540.,285.,11.
-540.,300.,10.
-540.,315.,7.
-540.,330.,3.
-540.,345.,4.
-540.,360.,3.
-540.,375.,3.
-540.,390.,0
-540.,405.,1.
-540.,420.,2.
-540.,435.,5.
-540.,450.,4.
-540.,465.,6.
-540.,480.,3.
-540.,495.,5.
-540.,510.,1.
-540.,525.,0
-540.,540.,1.
-540.,555.,0
-540.,570.,0
-540.,585.,3.
-540.,600.,0
-540.,615.,0
-540.,630.,1.
-540.,645.,0
-540.,660.,0
-540.,675.,0
-540.,690.,0
-540.,705.,0
-540.,720.,0
-540.,735.,0
-540.,750.,0
-540.,765.,1.
-540.,780.,0
-540.,795.,0
-540.,810.,0
-540.,825.,0
-525.,-825.,0
-525.,-810.,0
-525.,-795.,0
-525.,-780.,0
-525.,-765.,0
-525.,-750.,0
-525.,-735.,0
-525.,-720.,0
-525.,-705.,0
-525.,-690.,0
-525.,-675.,0
-525.,-660.,0
-525.,-645.,0
-525.,-630.,0
-525.,-615.,0
-525.,-600.,0
-525.,-585.,0
-525.,-570.,0
-525.,-555.,0
-525.,-540.,0
-525.,-525.,0
-525.,-510.,0
-525.,-495.,0
-525.,-480.,0
-525.,-465.,1.
-525.,-450.,1.
-525.,-435.,2.
-525.,-420.,0
-525.,-405.,0
-525.,-390.,3.
-525.,-375.,1.
-525.,-360.,1.
-525.,-345.,0
-525.,-330.,4.
-525.,-315.,0
-525.,-300.,2.
-525.,-285.,6.
-525.,-270.,5.
-525.,-255.,5.
-525.,-240.,4.
-525.,-225.,12.
-525.,-210.,15.
-525.,-195.,6.
-525.,-180.,10.
-525.,-165.,7.
-525.,-150.,7.
-525.,-135.,18.
-525.,-120.,19.
-525.,-105.,12.
-525.,-90.,10.
-525.,-75.,18.
-525.,-60.,23.
-525.,-45.,24.
-525.,-30.,24.
-525.,-15.,12.
-525.,0,23.
-525.,15.,16.
-525.,30.,17.
-525.,45.,16.
-525.,60.,16.
-525.,75.,11.
-525.,90.,16.
-525.,105.,13.
-525.,120.,11.
-525.,135.,12.
-525.,150.,7.
-525.,165.,14.
-525.,180.,9.
-525.,195.,15.
-525.,210.,18.
-525.,225.,18.
-525.,240.,21.
-525.,255.,11.
-525.,270.,11.
-525.,285.,18.
-525.,300.,12.
-525.,315.,11.
-525.,330.,11.
-525.,345.,10.
-525.,360.,4.
-525.,375.,1.
-525.,390.,2.
-525.,405.,3.
-525.,420.,1.
-525.,435.,4.
-525.,450.,2.
-525.,465.,3.
-525.,480.,2.
-525.,495.,5.
-525.,510.,0
-525.,525.,2.
-525.,540.,1.
-525.,555.,1.
-525.,570.,0
-525.,585.,0
-525.,600.,0
-525.,615.,0
-525.,630.,0
-525.,645.,0
-525.,660.,0
-525.,675.,0
-525.,690.,0
-525.,705.,0
-525.,720.,0
-525.,735.,1.
-525.,750.,0
-525.,765.,0
-525.,780.,0
-525.,795.,0
-525.,810.,0
-525.,825.,1.
-510.,-825.,0
-510.,-810.,0
-510.,-795.,0
-510.,-780.,0
-510.,-765.,0
-510.,-750.,0
-510.,-735.,0
-510.,-720.,0
-510.,-705.,0
-510.,-690.,0
-510.,-675.,0
-510.,-660.,0
-510.,-645.,0
-510.,-630.,0
-510.,-615.,0
-510.,-600.,0
-510.,-585.,0
-510.,-570.,0
-510.,-555.,0
-510.,-540.,1.
-510.,-525.,0
-510.,-510.,1.
-510.,-495.,0
-510.,-480.,0
-510.,-465.,1.
-510.,-450.,0
-510.,-435.,2.
-510.,-420.,0
-510.,-405.,0
-510.,-390.,0
-510.,-375.,1.
-510.,-360.,3.
-510.,-345.,4.
-510.,-330.,7.
-510.,-315.,1.
-510.,-300.,6.
-510.,-285.,5.
-510.,-270.,4.
-510.,-255.,6.
-510.,-240.,6.
-510.,-225.,8.
-510.,-210.,6.
-510.,-195.,10.
-510.,-180.,12.
-510.,-165.,14.
-510.,-150.,14.
-510.,-135.,22.
-510.,-120.,17.
-510.,-105.,29.
-510.,-90.,17.
-510.,-75.,26.
-510.,-60.,24.
-510.,-45.,24.
-510.,-30.,17.
-510.,-15.,35.
-510.,0,27.
-510.,15.,18.
-510.,30.,16.
-510.,45.,20.
-510.,60.,18.
-510.,75.,16.
-510.,90.,13.
-510.,105.,18.
-510.,120.,16.
-510.,135.,9.
-510.,150.,14.
-510.,165.,15.
-510.,180.,15.
-510.,195.,18.
-510.,210.,7.
-510.,225.,11.
-510.,240.,21.
-510.,255.,16.
-510.,270.,13.
-510.,285.,10.
-510.,300.,16.
-510.,315.,17.
-510.,330.,15.
-510.,345.,8.
-510.,360.,4.
-510.,375.,3.
-510.,390.,0
-510.,405.,1.
-510.,420.,2.
-510.,435.,1.
-510.,450.,5.
-510.,465.,1.
-510.,480.,3.
-510.,495.,1.
-510.,510.,1.
-510.,525.,0
-510.,540.,0
-510.,555.,0
-510.,570.,0
-510.,585.,0
-510.,600.,0
-510.,615.,3.
-510.,630.,0
-510.,645.,0
-510.,660.,0
-510.,675.,1.
-510.,690.,3.
-510.,705.,0
-510.,720.,0
-510.,735.,1.
-510.,750.,1.
-510.,765.,0
-510.,780.,1.
-510.,795.,1.
-510.,810.,0
-510.,825.,0
-495.,-825.,0
-495.,-810.,0
-495.,-795.,0
-495.,-780.,0
-495.,-765.,0
-495.,-750.,0
-495.,-735.,0
-495.,-720.,0
-495.,-705.,0
-495.,-690.,0
-495.,-675.,0
-495.,-660.,0
-495.,-645.,0
-495.,-630.,0
-495.,-615.,0
-495.,-600.,0
-495.,-585.,0
-495.,-570.,0
-495.,-555.,0
-495.,-540.,0
-495.,-525.,1.
-495.,-510.,0
-495.,-495.,0
-495.,-480.,1.
-495.,-465.,0
-495.,-450.,0
-495.,-435.,1.
-495.,-420.,1.
-495.,-405.,3.
-495.,-390.,3.
-495.,-375.,3.
-495.,-360.,2.
-495.,-345.,5.
-495.,-330.,1.
-495.,-315.,10.
-495.,-300.,2.
-495.,-285.,10.
-495.,-270.,8.
-495.,-255.,13.
-495.,-240.,10.
-495.,-225.,10.
-495.,-210.,12.
-495.,-195.,14.
-495.,-180.,22.
-495.,-165.,22.
-495.,-150.,9.
-495.,-135.,28.
-495.,-120.,25.
-495.,-105.,15.
-495.,-90.,37.
-495.,-75.,37.
-495.,-60.,44.
-495.,-45.,36.
-495.,-30.,21.
-495.,-15.,33.
-495.,0,38.
-495.,15.,30.
-495.,30.,36.
-495.,45.,28.
-495.,60.,20.
-495.,75.,33.
-495.,90.,28.
-495.,105.,15.
-495.,120.,20.
-495.,135.,20.
-495.,150.,12.
-495.,165.,21.
-495.,180.,23.
-495.,195.,23.
-495.,210.,14.
-495.,225.,21.
-495.,240.,21.
-495.,255.,26.
-495.,270.,16.
-495.,285.,16.
-495.,300.,9.
-495.,315.,22.
-495.,330.,16.
-495.,345.,11.
-495.,360.,11.
-495.,375.,9.
-495.,390.,8.
-495.,405.,4.
-495.,420.,0
-495.,435.,1.
-495.,450.,2.
-495.,465.,1.
-495.,480.,2.
-495.,495.,1.
-495.,510.,0
-495.,525.,1.
-495.,540.,1.
-495.,555.,0
-495.,570.,2.
-495.,585.,1.
-495.,600.,1.
-495.,615.,2.
-495.,630.,1.
-495.,645.,0
-495.,660.,1.
-495.,675.,0
-495.,690.,1.
-495.,705.,1.
-495.,720.,0
-495.,735.,1.
-495.,750.,0
-495.,765.,1.
-495.,780.,0
-495.,795.,0
-495.,810.,0
-495.,825.,0
-480.,-825.,0
-480.,-810.,0
-480.,-795.,0
-480.,-780.,0
-480.,-765.,0
-480.,-750.,0
-480.,-735.,0
-480.,-720.,0
-480.,-705.,0
-480.,-690.,0
-480.,-675.,0
-480.,-660.,0
-480.,-645.,0
-480.,-630.,0
-480.,-615.,0
-480.,-600.,0
-480.,-585.,0
-480.,-570.,1.
-480.,-555.,0
-480.,-540.,0
-480.,-525.,0
-480.,-510.,0
-480.,-495.,1.
-480.,-480.,0
-480.,-465.,0
-480.,-450.,1.
-480.,-435.,0
-480.,-420.,0
-480.,-405.,1.
-480.,-390.,2.
-480.,-375.,5.
-480.,-360.,4.
-480.,-345.,7.
-480.,-330.,4.
-480.,-315.,5.
-480.,-300.,7.
-480.,-285.,3.
-480.,-270.,11.
-480.,-255.,8.
-480.,-240.,10.
-480.,-225.,20.
-480.,-210.,18.
-480.,-195.,27.
-480.,-180.,24.
-480.,-165.,20.
-480.,-150.,27.
-480.,-135.,37.
-480.,-120.,37.
-480.,-105.,29.
-480.,-90.,27.
-480.,-75.,38.
-480.,-60.,31.
-480.,-45.,35.
-480.,-30.,38.
-480.,-15.,49.
-480.,0,32.
-480.,15.,31.
-480.,30.,50.
-480.,45.,41.
-480.,60.,33.
-480.,75.,25.
-480.,90.,33.
-480.,105.,27.
-480.,120.,34.
-480.,135.,27.
-480.,150.,32.
-480.,165.,24.
-480.,180.,32.
-480.,195.,17.
-480.,210.,21.
-480.,225.,22.
-480.,240.,23.
-480.,255.,23.
-480.,270.,25.
-480.,285.,20.
-480.,300.,18.
-480.,315.,13.
-480.,330.,33.
-480.,345.,10.
-480.,360.,13.
-480.,375.,7.
-480.,390.,8.
-480.,405.,4.
-480.,420.,1.
-480.,435.,2.
-480.,450.,1.
-480.,465.,2.
-480.,480.,2.
-480.,495.,0
-480.,510.,3.
-480.,525.,1.
-480.,540.,0
-480.,555.,2.
-480.,570.,1.
-480.,585.,2.
-480.,600.,1.
-480.,615.,3.
-480.,630.,3.
-480.,645.,2.
-480.,660.,1.
-480.,675.,1.
-480.,690.,0
-480.,705.,3.
-480.,720.,2.
-480.,735.,1.
-480.,750.,2.
-480.,765.,0
-480.,780.,2.
-480.,795.,0
-480.,810.,1.
-480.,825.,0
-465.,-825.,0
-465.,-810.,0
-465.,-795.,0
-465.,-780.,0
-465.,-765.,0
-465.,-750.,0
-465.,-735.,0
-465.,-720.,0
-465.,-705.,0
-465.,-690.,0
-465.,-675.,0
-465.,-660.,0
-465.,-645.,0
-465.,-630.,0
-465.,-615.,0
-465.,-600.,0
-465.,-585.,0
-465.,-570.,0
-465.,-555.,0
-465.,-540.,0
-465.,-525.,0
-465.,-510.,0
-465.,-495.,1.
-465.,-480.,1.
-465.,-465.,1.
-465.,-450.,0
-465.,-435.,2.
-465.,-420.,2.
-465.,-405.,3.
-465.,-390.,3.
-465.,-375.,11.
-465.,-360.,4.
-465.,-345.,8.
-465.,-330.,6.
-465.,-315.,9.
-465.,-300.,6.
-465.,-285.,11.
-465.,-270.,7.
-465.,-255.,15.
-465.,-240.,14.
-465.,-225.,17.
-465.,-210.,23.
-465.,-195.,29.
-465.,-180.,31.
-465.,-165.,36.
-465.,-150.,30.
-465.,-135.,53.
-465.,-120.,42.
-465.,-105.,51.
-465.,-90.,42.
-465.,-75.,45.
-465.,-60.,51.
-465.,-45.,59.
-465.,-30.,70.
-465.,-15.,58.
-465.,0,47.
-465.,15.,38.
-465.,30.,59.
-465.,45.,70.
-465.,60.,43.
-465.,75.,47.
-465.,90.,48.
-465.,105.,44.
-465.,120.,41.
-465.,135.,42.
-465.,150.,44.
-465.,165.,29.
-465.,180.,27.
-465.,195.,29.
-465.,210.,17.
-465.,225.,18.
-465.,240.,35.
-465.,255.,29.
-465.,270.,28.
-465.,285.,25.
-465.,300.,30.
-465.,315.,22.
-465.,330.,19.
-465.,345.,24.
-465.,360.,11.
-465.,375.,26.
-465.,390.,14.
-465.,405.,5.
-465.,420.,6.
-465.,435.,4.
-465.,450.,0
-465.,465.,0
-465.,480.,0
-465.,495.,0
-465.,510.,0
-465.,525.,1.
-465.,540.,2.
-465.,555.,2.
-465.,570.,1.
-465.,585.,1.
-465.,600.,1.
-465.,615.,2.
-465.,630.,4.
-465.,645.,1.
-465.,660.,3.
-465.,675.,1.
-465.,690.,2.
-465.,705.,0
-465.,720.,0
-465.,735.,2.
-465.,750.,1.
-465.,765.,1.
-465.,780.,0
-465.,795.,0
-465.,810.,1.
-465.,825.,0
-450.,-825.,0
-450.,-810.,0
-450.,-795.,0
-450.,-780.,0
-450.,-765.,0
-450.,-750.,0
-450.,-735.,0
-450.,-720.,0
-450.,-705.,0
-450.,-690.,0
-450.,-675.,0
-450.,-660.,0
-450.,-645.,0
-450.,-630.,0
-450.,-615.,0
-450.,-600.,0
-450.,-585.,0
-450.,-570.,0
-450.,-555.,1.
-450.,-540.,1.
-450.,-525.,0
-450.,-510.,1.
-450.,-495.,0
-450.,-480.,3.
-450.,-465.,1.
-450.,-450.,3.
-450.,-435.,3.
-450.,-420.,4.
-450.,-405.,4.
-450.,-390.,8.
-450.,-375.,4.
-450.,-360.,12.
-450.,-345.,6.
-450.,-330.,11.
-450.,-315.,12.
-450.,-300.,16.
-450.,-285.,9.
-450.,-270.,20.
-450.,-255.,18.
-450.,-240.,21.
-450.,-225.,22.
-450.,-210.,20.
-450.,-195.,34.
-450.,-180.,42.
-450.,-165.,43.
-450.,-150.,52.
-450.,-135.,44.
-450.,-120.,63.
-450.,-105.,64.
-450.,-90.,63.
-450.,-75.,71.
-450.,-60.,68.
-450.,-45.,89.
-450.,-30.,61.
-450.,-15.,66.
